,area_en,type,name,distance_km
1213,Al Qusais Industrial Second,landmark,Motor City,26.10512041458899
1214,Al Qusais Industrial Second,landmark,Burj Al Arab,21.930711208326898
1215,Al Qusais Industrial Second,landmark,Burj Khalifa,11.063499823692323
1216,Al Qusais Industrial Second,landmark,Hamdan Sports Complex,22.862472718239665
1217,Al Qusais Industrial Second,landmark,Global Village,21.234173495301004
1218,Al Qusais Industrial Second,landmark,Expo 2020 Site,37.98526859497621
1219,Al Qusais Industrial Second,landmark,Al Makhtoum International Airport,45.723781489160466
1220,Al Qusais Industrial Second,landmark,Dubai Parks and Resorts,51.55481037261702
1221,Al Qusais Industrial Second,landmark,Jabel Ali,34.85855321555424
1222,Al Qusais Industrial Second,mall,Mall of the Emirates,22.101939492991303
1223,Al Qusais Industrial Second,mall,Marina Mall,29.87134870116606
1224,Al Qusais Industrial Second,mall,Ibn-e-Battuta Mall,33.801491614739945
1225,Al Qusais Industrial Second,mall,City Centre Mirdif,5.6844208417620585
1226,Al Qusais Industrial Second,mall,Dubai Mall,10.66259185548905
1227,Al Qusais Industrial Second,extreme,north,19.050050687210856
1228,Al Qusais Industrial Second,extreme,south,45.74240288398073
1229,Al Qusais Industrial Second,extreme,east,25.945017539517544
1230,Al Qusais Industrial Second,extreme,west,38.507693709674975
1231,Al Qusais Industrial Second,extreme,center,6.900782435634205
1232,Al Qusais Industrial Third,landmark,IMG World Adventures,29.378343543780343
1233,Al Qusais Industrial Third,landmark,Dubai International Airport,10.650518305461262
1234,Al Qusais Industrial Third,landmark,Downtown Dubai,21.358912952294617
1235,Al Qusais Industrial Third,landmark,Motor City,36.63952455240154
1236,Al Qusais Industrial Third,landmark,Burj Al Arab,32.290377770587014
1237,Al Qusais Industrial Third,landmark,Burj Khalifa,21.479025693617736
1238,Al Qusais Industrial Third,landmark,Hamdan Sports Complex,32.68749467773572
1239,Al Qusais Industrial Third,landmark,Global Village,31.30088597709235
1240,Al Qusais Industrial Third,landmark,Expo 2020 Site,48.58845020802457
1241,Al Qusais Industrial Third,landmark,Al Makhtoum International Airport,56.17380238624565
1242,Al Qusais Industrial Third,landmark,Dubai Parks and Resorts,62.174645498160054
1243,Al Qusais Industrial Third,landmark,Jabel Ali,45.505585592907536
1244,Al Qusais Industrial Third,mall,Mall of the Emirates,32.657510342979
1245,Al Qusais Industrial Third,mall,Marina Mall,40.401955696036445
1246,Al Qusais Industrial Third,mall,Ibn-e-Battuta Mall,44.38293915541172
1247,Al Qusais Industrial Third,mall,City Centre Mirdif,12.362276674212751
1248,Al Qusais Industrial Third,mall,Dubai Mall,21.119967995785107
1249,Al Qusais Industrial Third,extreme,north,18.341583135854478
1250,Al Qusais Industrial Third,extreme,south,55.420226877095416
1251,Al Qusais Industrial Third,extreme,east,16.97952770642489
1252,Al Qusais Industrial Third,extreme,west,47.75986283131491
1253,Al Qusais Industrial Third,extreme,center,14.76284639257745
1254,Al Qusais Second,landmark,IMG World Adventures,19.416023551253375
1255,Al Qusais Second,landmark,Dubai International Airport,6.397307970716895e-13
1256,Al Qusais Second,landmark,Downtown Dubai,10.883284287817705
1257,Al Qusais Second,landmark,Motor City,26.10512041458899
1258,Al Qusais Second,landmark,Burj Al Arab,21.930711208326898
1259,Al Qusais Second,landmark,Burj Khalifa,11.063499823692323
1260,Al Qusais Second,landmark,Hamdan Sports Complex,22.862472718239665
1261,Al Qusais Second,landmark,Global Village,21.234173495301004
1262,Al Qusais Second,landmark,Expo 2020 Site,37.98526859497621
1263,Al Qusais Second,landmark,Al Makhtoum International Airport,45.723781489160466
1264,Al Qusais Second,landmark,Dubai Parks and Resorts,51.55481037261702
1265,Al Qusais Second,landmark,Jabel Ali,34.85855321555424
1266,Al Qusais Second,mall,Mall of the Emirates,22.101939492991303
1267,Al Qusais Second,mall,Marina Mall,29.87134870116606
1268,Al Qusais Second,mall,Ibn-e-Battuta Mall,33.801491614739945
1269,Al Qusais Second,mall,City Centre Mirdif,5.6844208417620585
1270,Al Qusais Second,mall,Dubai Mall,10.66259185548905
1271,Al Qusais Second,extreme,north,19.050050687210856
1272,Al Qusais Second,extreme,south,45.74240288398073
1273,Al Qusais Second,extreme,east,25.945017539517544
1274,Al Qusais Second,extreme,west,38.507693709674975
1275,Al Qusais Second,extreme,center,6.900782435634205
1276,Al Raffa,landmark,IMG World Adventures,19.350485098917257
1277,Al Raffa,landmark,Dubai International Airport,7.822474653574999
1278,Al Raffa,landmark,Downtown Dubai,6.684973883323328
1279,Al Raffa,landmark,Motor City,23.50325959625112
1280,Al Raffa,landmark,Burj Al Arab,16.249391418223787
1281,Al Raffa,landmark,Burj Khalifa,6.507765319074479
1282,Al Raffa,landmark,Hamdan Sports Complex,22.787632082568482
1283,Al Raffa,landmark,Global Village,20.708620883209832
1284,Al Raffa,landmark,Expo 2020 Site,34.52287364320483
1285,Al Raffa,landmark,Al Makhtoum International Airport,42.94675704440653
1286,Al Raffa,landmark,Dubai Parks and Resorts,46.618254067178626
1287,Al Raffa,landmark,Jabel Ali,30.48814459838421
1288,Al Raffa,mall,Mall of the Emirates,17.212639583366492
1289,Al Raffa,mall,Marina Mall,24.639876571016455
1290,Al Raffa,mall,Ibn-e-Battuta Mall,28.772793571332446
1291,Al Raffa,mall,City Centre Mirdif,12.667146277711552
1292,Al Raffa,mall,Dubai Mall,6.4204549784853
1293,Al Raffa,extreme,north,16.31184740052417
1294,Al Raffa,extreme,south,44.98204760352025
1295,Al Raffa,extreme,east,33.1271891592539
1296,Al Raffa,extreme,west,31.203596870221137
1297,Al Raffa,extreme,center,2.1327657136322955
1298,Al Ras,landmark,IMG World Adventures,20.870853504900666
1299,Al Ras,landmark,Dubai International Airport,7.482316564427393
1300,Al Ras,landmark,Downtown Dubai,8.377779691679384
1301,Al Ras,landmark,Motor City,25.20812451053314
1302,Al Ras,landmark,Burj Al Arab,17.871446812034034
1303,Al Ras,landmark,Burj Khalifa,8.214548346175489
1304,Al Ras,landmark,Hamdan Sports Complex,24.329926873547464
1305,Al Ras,landmark,Global Village,22.281026759683026
1306,Al Ras,landmark,Expo 2020 Site,36.237671845044744
1307,Al Ras,landmark,Al Makhtoum International Airport,44.662949558079156
1308,Al Ras,landmark,Dubai Parks and Resorts,48.25564297819358
1309,Al Ras,landmark,Jabel Ali,32.178375138284686
1310,Al Ras,mall,Mall of the Emirates,18.898481189606837
1311,Al Ras,mall,Marina Mall,26.279387470613827
1312,Al Ras,mall,Ibn-e-Battuta Mall,30.422108379961387
1313,Al Ras,mall,City Centre Mirdif,12.76835676173349
1314,Al Ras,mall,Dubai Mall,8.111405513402335
1315,Al Ras,extreme,north,14.783524487947375
1316,Al Ras,extreme,south,46.62632304701633
1317,Al Ras,extreme,east,32.0945535370286
1318,Al Ras,extreme,west,32.357765900850275
1319,Al Ras,extreme,center,0.6555542708572807
1320,Al Rashidiya,landmark,IMG World Adventures,17.089234141475508
1321,Al Rashidiya,landmark,Dubai International Airport,4.204260776416003
1322,Al Rashidiya,landmark,Downtown Dubai,11.760630781332383
1323,Al Rashidiya,landmark,Motor City,24.74615894834669
1324,Al Rashidiya,landmark,Burj Al Arab,22.551985660728388
1325,Al Rashidiya,landmark,Burj Khalifa,12.081898759070162
1326,Al Rashidiya,landmark,Hamdan Sports Complex,20.375063202194532
1327,Al Rashidiya,landmark,Global Village,19.032916743418777
1328,Al Rashidiya,landmark,Expo 2020 Site,36.806078658480025
1329,Al Rashidiya,landmark,Al Makhtoum International Airport,44.07050560324785
1330,Al Rashidiya,landmark,Dubai Parks and Resorts,51.10534949111322
1331,Al Rashidiya,landmark,Jabel Ali,34.263889011832894
1332,Al Rashidiya,mall,Mall of the Emirates,22.213607295690796
1333,Al Rashidiya,mall,Marina Mall,29.930675989710245
1334,Al Rashidiya,mall,Ibn-e-Battuta Mall,33.6407605641443
1335,Al Rashidiya,mall,City Centre Mirdif,1.7033518972602184
1336,Al Rashidiya,mall,Dubai Mall,11.610373895563614
1337,Al Rashidiya,extreme,north,23.22915494077206
1338,Al Rashidiya,extreme,south,43.12625740703039
1339,Al Rashidiya,extreme,east,25.37753552391839
1340,Al Rashidiya,extreme,west,40.15135385109121
1341,Al Rashidiya,extreme,center,10.594011189381465
1342,Al Rega,landmark,IMG World Adventures,19.416023551253375
1343,Al Rega,landmark,Dubai International Airport,6.397307970716895e-13
1344,Al Rega,landmark,Downtown Dubai,10.883284287817705
1345,Al Rega,landmark,Motor City,26.10512041458899
1346,Al Rega,landmark,Burj Al Arab,21.930711208326898
1347,Al Rega,landmark,Burj Khalifa,11.063499823692323
1348,Al Rega,landmark,Hamdan Sports Complex,22.862472718239665
1349,Al Rega,landmark,Global Village,21.234173495301004
1350,Al Rega,landmark,Expo 2020 Site,37.98526859497621
1351,Al Rega,landmark,Al Makhtoum International Airport,45.723781489160466
1352,Al Rega,landmark,Dubai Parks and Resorts,51.55481037261702
1353,Al Rega,landmark,Jabel Ali,34.85855321555424
1354,Al Rega,mall,Mall of the Emirates,22.101939492991303
1355,Al Rega,mall,Marina Mall,29.87134870116606
1356,Al Rega,mall,Ibn-e-Battuta Mall,33.801491614739945
1357,Al Rega,mall,City Centre Mirdif,5.6844208417620585
1358,Al Rega,mall,Dubai Mall,10.66259185548905
1359,Al Rega,extreme,north,19.050050687210856
1360,Al Rega,extreme,south,45.74240288398073
1361,Al Rega,extreme,east,25.945017539517544
1362,Al Rega,extreme,west,38.507693709674975
1363,Al Rega,extreme,center,6.900782435634205
1364,Al Sabkha,landmark,IMG World Adventures,20.827671118297065
1365,Al Sabkha,landmark,Dubai International Airport,6.635874710690324
1366,Al Sabkha,landmark,Downtown Dubai,8.63745668568894
1367,Al Sabkha,landmark,Motor City,25.46910455863785
1368,Al Sabkha,landmark,Burj Al Arab,18.467385080083485
1369,Al Sabkha,landmark,Burj Khalifa,8.5191846915856
1370,Al Sabkha,landmark,Hamdan Sports Complex,24.305944918231827
1371,Al Sabkha,landmark,Global Village,22.295802055983735
1372,Al Sabkha,landmark,Expo 2020 Site,36.628974718849115
1373,Al Sabkha,landmark,Al Makhtoum International Airport,44.99014382761803
1374,Al Sabkha,landmark,Dubai Parks and Resorts,48.83195722713911
1375,Al Sabkha,landmark,Jabel Ali,32.665951242483146
1376,Al Sabkha,mall,Mall of the Emirates,19.3993126235336
1377,Al Sabkha,mall,Marina Mall,26.853858790374467
1378,Al Sabkha,mall,Ibn-e-Battuta Mall,30.983102008330178
1379,Al Sabkha,mall,City Centre Mirdif,12.001383257122104
1380,Al Sabkha,mall,Dubai Mall,8.368248435376156
1381,Al Sabkha,extreme,north,14.90362654877249
1382,Al Sabkha,extreme,south,46.73052096987174
1383,Al Sabkha,extreme,east,31.225393302788323
1384,Al Sabkha,extreme,west,33.19441995096799
1385,Al Sabkha,extreme,center,0.26511662362803506
1386,Al Saffa First,landmark,IMG World Adventures,13.528514912801883
1387,Al Saffa First,landmark,Dubai International Airport,11.063499823693387
1388,Al Saffa First,landmark,Downtown Dubai,0.4691152595425402
1389,Al Saffa First,landmark,Motor City,16.995496054596746
1390,Al Saffa First,landmark,Burj Al Arab,10.868192816680175
1391,Al Saffa First,landmark,Burj Khalifa,1.9200619715002115e-12
1392,Al Saffa First,landmark,Hamdan Sports Complex,16.82028732903762
1393,Al Saffa First,landmark,Global Village,14.639051266158171
1394,Al Saffa First,landmark,Expo 2020 Site,28.13441489677493
1395,Al Saffa First,landmark,Al Makhtoum International Airport,36.471918148149925
1396,Al Saffa First,landmark,Dubai Parks and Resorts,40.80300930373493
1397,Al Saffa First,landmark,Jabel Ali,24.355594160750165
1398,Al Saffa First,mall,Mall of the Emirates,11.229357152454064
1399,Al Saffa First,mall,Marina Mall,18.933147833438476
1400,Al Saffa First,mall,Ibn-e-Battuta Mall,22.957381207725874
1401,Al Saffa First,mall,City Centre Mirdif,13.569439016752753
1402,Al Saffa First,mall,Dubai Mall,0.4848316790925596
1403,Al Saffa First,extreme,north,22.57265815087697
1404,Al Saffa First,extreme,south,38.590622540981144
1405,Al Saffa First,extreme,east,36.91805173665125
1406,Al Saffa First,extreme,west,28.078462690980835
1407,Al Saffa First,extreme,center,8.520461368427235
1408,Al Saffa Second,landmark,IMG World Adventures,15.015031516066703
1409,Al Saffa Second,landmark,Dubai International Airport,21.930711208330074
1410,Al Saffa Second,landmark,Downtown Dubai,11.05720714004042
1411,Al Saffa Second,landmark,Motor City,11.691531997395881
1412,Al Saffa Second,landmark,Burj Al Arab,4.482191925415345e-12
1413,Al Saffa Second,landmark,Burj Khalifa,10.868192816685434
1414,Al Saffa Second,landmark,Hamdan Sports Complex,16.70920830759111
1415,Al Saffa Second,landmark,Global Village,14.650380666183324
1416,Al Saffa Second,landmark,Expo 2020 Site,19.597370967616474
1417,Al Saffa Second,landmark,Al Makhtoum International Airport,28.503463104145293
1418,Al Saffa Second,landmark,Dubai Parks and Resorts,30.388637499773196
1419,Al Saffa Second,landmark,Jabel Ali,14.728764785920292
1420,Al Saffa Second,mall,Mall of the Emirates,2.702373369823937
1421,Al Saffa Second,mall,Marina Mall,8.427211535022384
1422,Al Saffa Second,mall,Ibn-e-Battuta Mall,12.592995938469581
1423,Al Saffa Second,mall,City Centre Mirdif,23.860076810806532
1424,Al Saffa Second,mall,Dubai Mall,11.270685300050024
1425,Al Saffa Second,extreme,north,29.99480821291098
1426,Al Saffa Second,extreme,south,33.497400088500754
1427,Al Saffa Second,extreme,east,47.719545235652284
1428,Al Saffa Second,extreme,west,18.686384686231477
1429,Al Saffa Second,extreme,center,18.375309448727435
1430,Al Safouh First,landmark,IMG World Adventures,15.015031516066703
1431,Al Safouh First,landmark,Dubai International Airport,21.930711208330074
1432,Al Safouh First,landmark,Downtown Dubai,11.05720714004042
1433,Al Safouh First,landmark,Motor City,11.691531997395881
1434,Al Safouh First,landmark,Burj Al Arab,4.482191925415345e-12
1435,Al Safouh First,landmark,Burj Khalifa,10.868192816685434
1436,Al Safouh First,landmark,Hamdan Sports Complex,16.70920830759111
1437,Al Safouh First,landmark,Global Village,14.650380666183324
1438,Al Safouh First,landmark,Expo 2020 Site,19.597370967616474
1439,Al Safouh First,landmark,Al Makhtoum International Airport,28.503463104145293
1440,Al Safouh First,landmark,Dubai Parks and Resorts,30.388637499773196
1441,Al Safouh First,landmark,Jabel Ali,14.728764785920292
1442,Al Safouh First,mall,Mall of the Emirates,2.702373369823937
1443,Al Safouh First,mall,Marina Mall,8.427211535022384
1444,Al Safouh First,mall,Ibn-e-Battuta Mall,12.592995938469581
1445,Al Safouh First,mall,City Centre Mirdif,23.860076810806532
1446,Al Safouh First,mall,Dubai Mall,11.270685300050024
1447,Al Safouh First,extreme,north,29.99480821291098
1448,Al Safouh First,extreme,south,33.497400088500754
1449,Al Safouh First,extreme,east,47.719545235652284
1450,Al Safouh First,extreme,west,18.686384686231477
1451,Al Safouh First,extreme,center,18.375309448727435
1452,Al Satwa,landmark,IMG World Adventures,16.05694339683016
1453,Al Satwa,landmark,Dubai International Airport,9.880843054105386
1454,Al Satwa,landmark,Downtown Dubai,2.934439779640232
1455,Al Satwa,landmark,Motor City,19.585395610873654
1456,Al Satwa,landmark,Burj Al Arab,12.541043602936794
1457,Al Satwa,landmark,Burj Khalifa,2.649660286114045
1458,Al Satwa,landmark,Hamdan Sports Complex,19.397363704210683
1459,Al Satwa,landmark,Global Village,17.238014661736806
1460,Al Satwa,landmark,Expo 2020 Site,30.550225261662288
1461,Al Satwa,landmark,Al Makhtoum International Airport,38.98092922043472
1462,Al Satwa,landmark,Dubai Parks and Resorts,42.81449393557133
1463,Al Satwa,landmark,Jabel Ali,26.566619537851132
1464,Al Satwa,mall,Mall of the Emirates,13.312914267008615
1465,Al Satwa,mall,Marina Mall,20.851770156246495
1466,Al Satwa,mall,Ibn-e-Battuta Mall,24.95309187880312
1467,Al Satwa,mall,City Centre Mirdif,13.421937437785733
1468,Al Satwa,mall,Dubai Mall,2.699222144820845
1469,Al Satwa,extreme,north,19.92302558504306
1470,Al Satwa,extreme,south,41.23951414884664
1471,Al Satwa,extreme,east,35.80601726495064
1472,Al Satwa,extreme,west,28.651756468756925
1473,Al Satwa,extreme,center,6.067963241381615
1474,Al Suq Al Kabeer,landmark,IMG World Adventures,20.352852237440327
1475,Al Suq Al Kabeer,landmark,Dubai International Airport,7.502066180655692
1476,Al Suq Al Kabeer,landmark,Downtown Dubai,7.821309804010327
1477,Al Suq Al Kabeer,landmark,Motor City,24.650756859499214
1478,Al Suq Al Kabeer,landmark,Burj Al Arab,17.36099610929055
1479,Al Suq Al Kabeer,landmark,Burj Khalifa,7.657022109038509
1480,Al Suq Al Kabeer,landmark,Hamdan Sports Complex,23.80683139076001
1481,Al Suq Al Kabeer,landmark,Global Village,21.75032085940617
1482,Al Suq Al Kabeer,landmark,Expo 2020 Site,35.68552746623875
1483,Al Suq Al Kabeer,landmark,Al Makhtoum International Airport,44.1064773963536
1484,Al Suq Al Kabeer,landmark,Dubai Parks and Resorts,47.74042568521302
1485,Al Suq Al Kabeer,landmark,Jabel Ali,31.64012596599658
1486,Al Suq Al Kabeer,mall,Mall of the Emirates,18.361974000598906
1487,Al Suq Al Kabeer,mall,Marina Mall,25.762733447999008
1488,Al Suq Al Kabeer,mall,Ibn-e-Battuta Mall,29.901630922380548
1489,Al Suq Al Kabeer,mall,City Centre Mirdif,12.660535994481556
1490,Al Suq Al Kabeer,mall,Dubai Mall,7.555125584265138
1491,Al Suq Al Kabeer,extreme,north,15.29666137872463
1492,Al Suq Al Kabeer,extreme,south,46.07966985010671
1493,Al Suq Al Kabeer,extreme,east,32.38203886273707
1494,Al Suq Al Kabeer,extreme,west,32.01573941381599
1495,Al Suq Al Kabeer,extreme,center,1.0312173990853977
1496,Al Thanyah Third,landmark,IMG World Adventures,14.76731222164464
1497,Al Thanyah Third,landmark,Dubai International Airport,27.08224441883335
1498,Al Thanyah Third,landmark,Downtown Dubai,16.391420260021476
1499,Al Thanyah Third,landmark,Motor City,7.598985461419776
