parking,parking_count
,0
P2-35,1
,0
,0
G-62,1
,0
,0
B1/203,1
B1-74,1
B-215,1
,0
,0
"B-483 ,B-483A",2
B3 - 69,1
G-24,1
,0
P-016,1
"B1-31, B1-93, B1-94",3
G-19,1
"104-1, 104-2",2
,0
,0
"B4-306,B4-307",2
,0
B-155,1
CD2-074,1
"B2-86,88",2
,0
P2-35,1
,0
,0
,0
,0
,0
B-07,1
,0
,0
,0
P2 F 30,1
,0
LG-403,1
,0
,0
LB-291,1
P-227,1
"G-34,G-35",2
,0
B3-3196,1
B3-51,1
BZ2B03,1
,0
,0
,0
,0
"P1-019,P1-T05",2
,0
"B-R488, B-R489",2
,0
B1-85,1
P2-01,1
B-39,1
"P2-18, P2-19",2
G-25,1
102,1
G-50,1
P2-23,1
B2-74,1
B-123,1
B - 61,1
,0
B - 4,1
M-37,1
B-40,1
P1-58,1
P1-15,1
M-56,1
P1-04,1
M-21,1
G-31,1
P1-23,1
G-27,1
"P2-71, P2-72",2
P1-27,1
,0
P1-11,1
P2-15,1
,0
"P1-65, P1-66",2
G-34,1
"P2-55, P2-56",2
,0
B 61,1
B 100,1
G 101,1
G-44,1
B3-100,1
,0
"LB-965, LB-966",2
B-26,1
G-26,1
G-064,1
"P400, P401",2
"P404, P405",2
"P402, P403",2
,0
,0
,0
,0
,0
,0
,0
,0
,0
B2-73,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
G-44,1
,0
,0
"C-72,C-73",2
,0
,0
,0
,0
158,1
B-15  0,1
MB - 139,1
,0
,0
,0
P6-62,1
,0
,0
EUB8B02C79,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
1,1
KM - 84 & 85,1
"P-355, P-356",2
,0
,0
,0
,0
B3-107,1
,0
,0
B-8,1
B1-50,1
B3-52,1
B1-144,1
,0
P2-4,1
,0
,0
1,1
G-026 G-025,1
,0
,0
,0
,0
,0
,0
DMCC L2-2174,1
P3-7,1
,0
,0
,0
B2-29,1
,0
B5-31 to B5-34,0
,0
DMCC-3228,1
FB - 9 & 10,1
,0
B2-19,1
,0
,0
,0
"B4-1048,B4- 1049,B4- 1050,B3- 414,B3- 415,B3-951,B2- 271,B2-1096",8
"B4-1003,B3-396,B3- 397,B2-318",4
B1-128,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
B2-11,1
,0
Attached,0
,0
,0
"B1-018 , B1-019",2
,0
,0
,0
,0
,0
,0
,0
"P1-026,P1-027",2
,0
,0
,0
,0
,0
,0
,0
,0
G05,1
G07,1
G43,1
G38,1
G13,1
G14,1
G10,1
G52,1
G03,1
B2-2334,1
,0
,0
,0
1,1
P3-411,1
,0
,0
B-144,1
,0
,0
,0
,0
B-70,1
BZ2B03,1
,0
,0
,0
,0
P2-09,1
"B-51,B-52",2
G-104,1
,0
"L1-112,L1-113",2
BZ3N03,1
,0
B-47,1
,0
M-1B-116,1
,0
,0
,0
GZ2E08,1
,0
G-31,1
,0
P2-94 (Automated),1
,0
B-88,1
P2-03,1
B1-64,1
,0
,0
,0
P5-61,1
,0
G-07,1
,0
G-71,1
,0
,0
,0
,0
BZ3C16,1
GZ2C10,1
B2-17,1
G-23,1
,0
"B2-2171 , B2-2171T",2
,0
,0
,0
,0
G-199,1
,0
G-022,1
B2-51,1
,0
,0
,0
,0
,0
,0
P-28,1
,0
"B-25, B-26",2
B-95,1
G-82,1
G-454,1
B2-24,1
P-189,1
,0
P1-69,1
,0
B-85A,1
,0
,0
P3-220,1
,0
G-112,1
B1-105,1
B1-81,1
,0
G-126,1
,0
,0
"G01-1, G01-2",2
,0
"M-1BS-131, M-1BS-132",2
P1-15,1
"M-64,M-65",2
G-128,1
,0
GZ2B01,1
,0
,0
,0
,0
,0
,0
,0
,0
"P2-28,P2-30",2
,0
,0
,0
,0
B1-108,1
G-47,1
L3-314,1
,0
1,1
B-28,1
G-40,1
,0
,0
G-138,1
B-10,1
,0
,0
,0
B3-A170,1
"G-127, G-128",2
G-45,1
,0
P2-87,1
GZ3J27,1
P-206,1
B3-197,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
G-387,1
P4-67,1
G-35,1
,0
,0
"P2-075,P2-076",2
B-130,1
,0
B-144,1
B17,1
G-03,1
,0
,0
B11-G-112,1
"101-1, 101-2",2
,0
GZ3F45,1
,0
,0
,0
B-119,1
P1-79,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
B1-122,1
,0
,0
G-04,1
B2-86,1
P-133,1
,0
G-118,1
P4-42,1
,0
"B2-207, B2-208, B2-209, B2-210",4
,0
GZ4E56,1
GZ2B13,1
B2-141,1
"P1-019,P1-T05",2
,0
,0
G-54,1
,0
,0
P4-83,1
,0
,0
B1-73,1
,0
G-364,1
,0
,0
B3 - 109,1
G-101,1
,0
T2-P2-49,1
B-247,1
,0
,0
P-257,1
B1-95,1
,0
,0
G-89,1
B-65,1
G-85,1
B1-75,1
,0
G-25,1
,0
,0
"103-1, 103-2",2
,0
,0
"103-1, 103-2",2
,0
B-282,1
P94,1
,0
"P2-039,P2-040",2
GZ2I79,1
P4-54,1
L3-0302,1
GZ3H41,1
,0
G-78,1
,0
,0
"G04-1, G04-2",2
,0
"B1-182, B1-183",2
G-2B-026,1
B1 - 94,1
B-40,1
B2-94,1
B1-315,1
,0
B-102,1
G-446,1
,0
B3-102,1
,0
,0
"P2-82,P2-83",2
,0
G-361,1
G-309,1
P1-150,1
,0
"P1-32,P1-33",2
"B3-A25, B3-A26",2
,0
,0
B-300,1
,0
"B1-264, B1-265",2
,0
,0
G-62,1
,0
,0
,0
,0
B-59,1
"B2-138,B2-T12",2
BZ3D28,1
,0
GZ3J22,1
"2F-064, 2F-065",2
P2-188,1
B-71,1
,0
,0
,0
,0
,0
P1-84,1
,0
,0
,0
,0
,0
B3-90,1
B1-24,1
"P2-196,P2-197",2
,0
,0
,0
,0
,0
B4-4351,1
,0
B2-A94,1
,0
,0
,0
,0
G-92,1
B2-134,1
,0
"G-137,G-117",2
B3-60,1
B-186,1
,0
B2-217,1
"B2-148,149",2
P2-01,1
P5 91,1
B-308,1
B - 61,1
"P2-18, P2-19",2
"G - 154, 158",2
P1-154,1
B1/93,1
"B1-67, B1-68",2
P1-139,1
,0
M-21,1
P1-58,1
G-27,1
"B - 17, 18",2
G-07& G-08,1
P1-15,1
B2-9,1
,0
G-31,1
M-37,1
M-56,1
G-42,1
,0
B - 50,1
,0
P1-04,1
"P1-144,145",2
"G-129,G-130",2
"P133, P61",2
M-125,1
G-92,1
,0
G123,1
"G-43, G-44",2
G-34,1
"P1-65, P1-66",2
"P2-55, P2-56",2
B3-422,1
P1-11,1
,0
B2-200,1
"B1-208,209",2
B2-230,1
B2-25,1
,0
,0
G-264,1
"G-77, G-78",2
B - 64,1
B 1,1
B1-102,1
,0
G-191,1
"G-137, G-138",2
,0
,0
B2-085,1
B1-84,1
B-67,1
B2-188,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
P1-23,1
B2-156,1
,0
,0
,0
,0
P1-28,1
P1-26,1
EU,0
P2-31,1
,0
,0
,0
,0
P2-42,1
,0
P1-33,1
P2-33,1
P2-43,1
P2-06,1
,0
,0
B2-143,1
B2-5,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
GR B5-112,1
,0
P4-1,1
1,1
P3-411,1
,0
P1-12,1
,0
,0
,0
,0
,0
,0
,0
,0
B1-315,1
,0
,0
,0
,0
,0
,0
,0
BZ2B03,1
,0
B-440,1
,0
P1-73,1
P2-84,1
,0
,0
,0
,0
,0
GZ2C06,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
BZ3K28,1
BZ3K22,1
GZ3H33,1
BZ3S01,1
,0
,0
,0
L5-730,1
,0
,0
,0
,0
,0
,0
,0
,0
B2-135,1
"B2-40, B2-42",2
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
P2-87,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
B2-2025,1
,0
P2-59,1
P1-26,1
B2-176,1
P2-09,1
,0
P3-77,1
P4-29,1
,0
,0
P4-08,1
,0
,0
"B-51,B-52",2
G-104,1
,0
,0
B-10,1
SR B5-301,1
,0
,0
,0
,0
,0
,0
,0
B2-123,1
"L1-112,L1-113",2
,0
,0
,0
LB-10,1
LB-292,1
,0
,0
B-47,1
,0
,0
,0
,0
,0
,0
B-59,1
B2-42,1
M-1B-116,1
B-123,1
B-32,1
,0
,0
,0
B2-179,1
,0
,0
,0
,0
,0
,0
,0
B-055,1
,0
,0
B2-70,1
,0
,0
,0
,0
,0
B-450,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
G-31,1
,0
,0
,0
,0
LB-296,1
,0
B-88,1
,0
B1-78,1
B1-164,1
B1-64,1
,0
"P3-032,P3-T01",2
GZ3D17,1
B4-A111,1
G-119,1
P1-95,1
,0
,0
G-25,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
G-93,1
,0
,0
,0
,0
B-277,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
DMCC-L1-1141,1
,0
G-28,1
BZ2B14,1
B2-87,1
G-71,1
,0
P1-BA-190,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
B2-280,1
,0
,0
,0
,0
,0
,0
,0
B1/202,1
GR B5-067,1
,0
,0
,0
P5-15,1
,0
,0
,0
,0
,0
,0
B-55,1
B2-106,1
,0
,0
G-13,1
,0
,0
,0
,0
,0
SR B4-376,1
DMCC-L2-2138,1
,0
,0
,0
G-127,1
,0
,0
,0
G-23,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
P1-28,1
,0
,0
G-199,1
,0
,0
G-109,1
,0
GR B5-077,1
G-022,1
,0
,0
B2-51,1
B-122,1
,0
,0
G-69,1
,0
GR/57,1
B-130,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
B-44,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
P7-12,1
,0
B2-10,1
B2-025,1
,0
,0
P-28,1
,0
,0
,0
B2-94,1
GR B4-058,1
GR B4-061,1
,0
P1-1,1
,0
,0
"B-25, B-26",2
,0
GR B4-064,1
L1-67,1
"P1-099, P1-100",2
,0
B1-27,1
,0
,0
,0
,0
G-30,1
,0
,0
P2-37,1
P1-27,1
P1-33,1
B2-13,1
P2-06,1
P2-14,1
P2-33,1
,0
,0
G-2B-092,1
,0
B2-24,1
B-174,1
,0
,0
B2-81,1
P-189,1
DMCC-L1-1130,1
,0
P2-143,1
,0
SR B3-359,1
,0
,0
,0
,0
,0
,0
,0
P3-220,1
BZ2A21,1
P1-48,1
P2-22,1
,0
,0
,0
,0
B1/70,1
T2-P2-43,1
,0
,0
T2-P2-96,1
EU,0
P3-7,1
A-B3-84,1
,0
,0
B1-1533,1
,0
B1-40,1
,0
,0
B1-105,1
,0
,0
,0
,0
,0
B4-A82,1
,0
P3-53,1
G-126,1
,0
,0
P2-58,1
P2-94,1
B2-22,1
B2-144,1
,0
B3 - 109,1
,0
,0
,0
,0
,0
,0
,0
P1-285,1
,0
B1-54,1
,0
,0
,0
B1-31,1
GR B4-040,1
GR B4-087,1
GR B4-127,1
GR B4-055,1
GR B4-076,1
,0
,0
,0
P1-111,1
,0
,0
"B-365, B-366",2
EU,0
,0
,0
B1-115,1
B2-39,1
B-13,1
P2-12,1
,0
,0
,0
,0
,0
P2-48,1
B1-141,1
,0
,0
,0
,0
,0
,0
,0
P2-132,1
B-39,1
"G01-1, G01-2",2
B2-52,1
,0
,0
B1-89,1
"M-1BS-131, M-1BS-132",2
,0
B2-63,1
,0
P1-15,1
"M-64,M-65",2
EU,0
G-36,1
,0
"B1-1550, B1-1551",2
,0
,0
M-20,1
B2-04,1
,0
B-482,1
B1-77,1
"B2-133,B2-T07",2
,0
,0
,0
,0
G-1D-004,1
,0
B2-05,1
,0
,0
B1-86,1
,0
,0
,0
"P2-336,P2-337",2
,0
P2-91,1
,0
G-105,1
,0
,0
,0
,0
DMCC-L2-2230,1
B3-47,1
B-251,1
,0
,0
,0
EU,0
EU,0
,0
,0
,0
EU,0
,0
,0
,0
G-95,1
,0
,0
,0
,0
,0
,0
,0
,0
"P2-28,P2-30",2
,0
,0
,0
,0
B4-13,1
B3-A48,1
,0
B1-163,1
,0
,0
,0
B1-12,1
P3-9,1
P3-22,1
B2-188,1
P1-3,1
B1-108,1
EU,0
GR B4-081,1
,0
GR B4-082,1
B1/76,1
GR B4-083,1
GR B4-084,1
GR B4-085,1
G-47,1
,0
,0
,0
GZ4E49,1
GR B4-067,1
,0
B-28,1
B2-39,1
GR B4-070,1
GR B4-073,1
G-40,1
B2-108,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
EU,0
EU,0
,0
EU,0
B2-16,1
B2-47,1
"B3-78, B3-79",2
,0
,0
,0
,0
B1/79,1
EU,0
,0
,0
,0
,0
EU,0
,0
GR B4-086,1
,0
,0
B2-62,1
G-1B-058,1
,0
,0
B3-A170,1
G-11,1
"G-127, G-128",2
,0
B1-79,1
"B2-43, B2-44",2
,0
,0
P2-87,1
P1-45,1
,0
GZ3J27,1
,0
,0
,0
,0
,0
P-206,1
,0
B3-197,1
B2-T2-220,1
,0
GR B4-188,1
,0
,0
"M-04,M-09,G-68",3
B1 - 08,1
BZ3C21,1
,0
"B2-99, B2-100, B2-101, B2-102, B2-103, B2-104, B2-125, B2-126, B2-127, B2-128, B2-129",11
B2-43,1
G-418,1
"B1-A65, B1-A66",2
,0
P4-19,1
,0
,0
,0
P2-234,1
,0
B2-76,1
,0
,0
"UB-45, UB-57",2
P2-46,1
,0
,0
,0
,0
B2-24,1
B1-19,1
B1-17,1
B2-38,1
B2-57,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
B1-60,1
,0
,0
P1-09,1
,0
,0
,0
,0
,0
,0
,0
B2-70,1
"B1-257, B1-258",2
L1-58,1
,0
,0
,0
,0
,0
,0
,0
B-29,1
,0
,0
,0
G-116,1
,0
B6-6047,1
G-387,1
B2-16,1
B-068,1
B2-169,1
GR B5-133,1
G-127,1
"M-112, M-112A",2
P4-67,1
"P-70, P-70A",2
B3-246,1
B1-07,1
B2-130,1
B1-39,1
,0
G-02,1
B2-89,1
B-26,1
,0
B2-14,1
B-116,1
,0
,0
,0
,0
,0
P-106,1
B2-93,1
B2-95,1
,0
G-35,1
,0
,0
,0
B1-24,1
B2-53,1
"B1-54, B1-56",2
EU,0
,0
,0
B2-180,1
,0
,0
G-179,1
,0
"P2-075,P2-076",2
,0
DMCC-L1-1139,1
,0
B6-6101,1
,0
B2-02,1
P1-55,1
,0
,0
G-111,1
P1-21,1
L2-T2-855,1
P1-48,1
B1/88,1
B2-29,1
,0
,0
G-63,1
B-144,1
B17,1
G-03,1
B1-11,1
,0
B1-14,1
B2-20,1
P1-70,1
,0
,0
P2-95,1
P6-5,1
B2-77,1
B1-17,1
B11-G-112,1
DMCC-L1-1133,1
B1-81,1
"P2-242,P2-243",2
B1-98,1
B2-55,1
B1-186,1
B1-65,1
B4-4271,1
P3-109,1
,0
EU,0
,0
,0
,0
,0
,0
1,1
B-38,1
,0
,0
G-110,1
B2-123,1
"B2-41, B2-43",2
"101-1, 101-2",2
B2-115,1
B1-1327,1
,0
P1-33,1
GZ3F45,1
,0
B2-46,1
,0
,0
,0
,0
,0
,0
,0
GR B5-152,1
P1-79,1
B1-41,1
,0
,0
,0
,0
,0
B2-379,1
,0
,0
,0
"B1-1653, B1-1654",2
B1-53,1
G-283,1
B2-25,1
G-23,1
B1-20,1
,0
,0
,0
B2-18,1
,0
P1-18,1
,0
,0
B1-122,1
,0
,0
,0
B2-61,1
G-04,1
B2-86,1
,0
,0
LB17,1
B2-A75,1
P-133,1
,0
,0
B2-32,1
P4-42,1
,0
,0
B2-02,1
G-168,1
B4-112,1
B2-141,1
M-122,1
G-1D-023,1
,0
B2-07,1
P2-53,1
,0
,0
EU,0
,0
EU,0
,0
,0
,0
,0
,0
"P1-019,P1-T05",2
,0
G-54,1
,0
,0
B2-54,1
,0
P1-21,1
B1-94,1
,0
GF-133,1
,0
,0
B2-79,1
,0
,0
P4-83,1
B2-14,1
P2-36,1
,0
,0
,0
G-212,1
,0
GZ3J10,1
G-19,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
G-180,1
B-143,1
G-144,1
B-119,1
G-143,1
G-65,1
G-211,1
,0
,0
,0
G-13,1
,0
,0
,0
,0
,0
B-23,1
B2-21,1
,0
,0
,0
,0
,0
,0
,0
B1-13,1
G-46,1
,0
G-101,1
B1-39,1
,0
GR B5-145,1
B-111,1
B-247,1
,0
G-21,1
,0
,0
,0
,0
B2-65,1
,0
,0
,0
,0
,0
P2-07,1
B1/93,1
P1-18,1
P1-17,1
P1-01,1
B-21,1
GR B3-156,1
,0
B3-107,1
B2-2281,1
EU,0
EU,0
G-227,1
EU,0
,0
B1-105,1
,0
G-89,1
B-65,1
,0
B1-127,1
PH1-1LG-63,1
,0
G-85,1
G-41,1
,0
,0
,0
"B1-T1-395, B1-T1-396",2
"B2-168, B2-169",2
,0
,0
,0
B1-75,1
"B-50, B-51",2
,0
,0
B132,1
,0
,0
P2-90,1
,0
,0
,0
G-25,1
,0
B1-55,1
,0
,0
P3-68,1
,0
P2-100,1
,0
,0
G-01,1
,0
B1-86,1
,0
B1-87,1
,0
,0
B1-15,1
P2-101,1
B2-01,1
,0
,0
INTEGRATED,0
P7-55,1
,0
DMCC-L2-2111,1
P3-20,1
B1-47,1
B1-26,1
,0
B2-50,1
,0
"103-1, 103-2",2
,0
P1-23,1
,0
B1-143,1
,0
B-282,1
,0
,0
,0
,0
,0
B2-380,1
L2-T2-885,1
P94,1
B2-19,1
B3-213,1
,0
1,1
,0
B-84,1
B1-147,1
GZ2I79,1
P4-54,1
EU,0
B-91,1
EU,0
,0
,0
,0
,0
,0
,0
"023A,023B",2
,0
,0
,0
,0
G-78,1
,0
,0
,0
,0
,0
,0
,0
B1-21,1
P2-170,1
B2-84,1
P2-107,1
B-20,1
,0
"G04-1, G04-2",2
,0
"B1-182, B1-183",2
,0
G-2B-026,1
P1-157,1
B1-65,1
,0
,0
"103-1, 103-2",2
B2-325,1
G-69,1
,0
B3-A57,1
B2-69,1
,0
,0
,0
,0
,0
B-40,1
B2-94,1
,0
,0
,0
"PH1-1LG-75, PH1-1LG-76",2
G-111,1
PH2-1LG-126,1
PH1-1LG-70,1
,0
,0
B-71,1
GZ2I24,1
1,1
B-123,1
,0
B2-89,1
,0
B1-77,1
EU,0
,0
,0
,0
PH2-B-35,1
,0
,0
"G01-1, G01-2",2
,0
,0
,0
,0
,0
B1-55,1
"P2-36, P2-37",2
G-76,1
,0
,0
,0
B2-31,1
,0
B1-1517,1
P-172,1
P3-008,1
1,1
,0
,0
,0
,0
,0
,0
,0
DMCC-L1-1135,1
,0
"B1-128,B1-136",2
B3-115,1
B2-T1-025,1
"M-103,M-104",2
B2-005,1
B-129,1
,0
,0
,0
,0
,0
,0
,0
,0
"M-36,M-37",2
,0
B-31,1
"B3-3712, B3-3713",2
B3-180,1
,0
,0
G-21,1
G-20,1
G-14,1
,0
,0
,0
,0
,0
P1-150,1
B2-10,1
B-117,1
,0
,0
"P1-32,P1-33",2
,0
,0
,0
,0
,0
,0
B2-56,1
,0
B-034,1
P2-08,1
,0
,0
,0
B-63,1
B-14,1
P1-40,1
B2-60,1
,0
B1-57,1
,0
,0
,0
LB-54,1
,0
,0
P3-14,1
,0
B-17,1
SR B1-024,1
,0
B2-349,1
,0
B-300,1
,0
"B1-264, B1-265",2
M-1BS-209,1
,0
,0
G-62,1
,0
"P1-220,P1-221",2
,0
G-10,1
B1-A47,1
,0
,0
,0
,0
1,1
,0
G-106,1
G-28,1
G-88,1
,0
,0
B2-63,1
,0
,0
,0
,0
,0
,0
,0
,0
B-59,1
P3-60,1
,0
,0
BZ3D28,1
,0
B1-091,1
"2F-064, 2F-065",2
B1-155,1
,0
G-147,1
B1-56,1
SR B4-222,1
P3-19,1
P2-188,1
,0
P2-43,1
,0
B1-265,1
,0
,0
,0
P2-65,1
B2-3,1
B4-68,1
B2-32,1
B3-59,1
B3-55,1
B2-36,1
B2-28,1
B2-44,1
B2-1,1
B3-78,1
B1/106,1
B2-41,1
B3-50,1
B3-63,1
B3-65,1
B4-47,1
B2-26,1
B2-43,1
B4-18,1
B2-40,1
B3-48,1
B2-33,1
B2-42,1
B3-79,1
EU,0
EU,0
EU,0
EU,0
"B2-31 TO B2-32, & B2-34 TO B2-39",0
B2-46 TO B2-49,0
B2-55 TO B2-65,0
B2-52,1
B2-184 TO B2-192,0
B2-193 TO B2-201,0
B2-157 TO B2-163,0
B2-40 TO B2-45,0
B2-50,1
"B2-116 TO B2-142, B2-144 TO B2-154, & B2-156",1
B2-111 TO B2-115,0
"B2-01 TO B2-11 , B2-13 TO B2-20 & B2-110",0
B2-67 TO B2-75,0
"B2-76 TO B2-87, B2-89 TO B2-107",0
B2-108,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
"G-010, G-011",2
"G-003, G-004, G-005",3
"G-001, G-002",2
"G-008, G-009",2
"G-006, G-007",2
"G-A075, G-A076",2
"G-C008, G-C009, G-C010, G-C011",4
"G-C005, G-C006, G-C007",3
"G-A071, G-A072, G-A073, G-A074",4
"G-A058, G-A059",2
"G-05, G-06, G-07",3
G-01,1
G-02,1
G-03,1
G-04,1
,0
,0
"P5-51, P5-T5",2
G-24,1
B1/117,1
"G-1, G-2",2
"B1-11, B1-12",2
"B1-9, B1-10",2
"B1-13, B1-14",2
"B1-7, B1-8",2
G-05,1
G-04,1
G-06,1
G-07,1
G-01,1
G-02,1
G-03,1
G-09,1
G-08,1
G-12,1
G-13,1
G-11,1
G-16,1
G-10,1
"G-03, G-06",2
G-15,1
G-19,1
G-08,1
G-12,1
"G-02, G-05",2
G-09,1
G-07,1
"G-01, G-04",2
B-06,1
B-08,1
G-15,1
B1-46,1
B1-35,1
B2-45,1
G-04,1
B1-70,1
B1-59,1
B1-60,1
B1-95,1
G-15,1
B1-53,1
B1-41,1
B1-45,1
G-34,1
G-02,1
B2-84,1
B2-66,1
B2-50,1
B1-64,1
B2-74,1
B2-65,1
B1-10,1
B1-02,1
B1-03,1
G-17,1
G-01,1
B2-56,1
G-22,1
B1-58,1
G-12,1
G-04,1
B1-49,1
G-20,1
1,1
1,1
1,1
B2-34,1
B1-13,1
B2-18,1
,0
,0
B2-102,1
,0
,0
,0
B1-02,1
B2-26,1
B1-23,1
B1-09,1
G-01,1
G-04,1
G-05,1
G-03,1
G-02,1
,0
,0
G-14,1
G-19,1
B1-02,1
B1-43,1
B1-03,1
B1/118,1
G-24,1
B1-95,1
B2-14,1
B1-61,1
B2-11,1
B1-79,1
P1-22,1
P1-26,1
P1-27,1
P1-29,1
P3-31,1
P1-36,1
P2-02,1
P1-28,1
P3-33,1
P3-06,1
P1-30,1
P1-32,1
P2-40,1
P2-30,1
P2-41,1
P2-36,1
P1-33,1
P2-32,1
P1-34,1
P1-35,1
"G-04, G-05, G-06, G-07, G-08, G-09, G-10, G-11",8
P1-20,1
P2-29,1
P1-01,1
P2-38,1
P3-12,1
P1-03,1
P1-04,1
P1-53,1
P3-14,1
P2-18,1
P2-05,1
P1-46,1
P1-47,1
P2-49,1
P2-17,1
P2-35,1
P3-03,1
P1-48,1
P3-04,1
P2-06,1
P3-09,1
P1-50,1
P2-50,1
P1-02,1
P2-51,1
P2-52,1
P1-51,1
P2-39,1
P2-07,1
P1-31,1
P1-52,1
P2-53,1
P2-20,1
P2-34,1
P3-36,1
P3-50,1
P1-49,1
P2-08,1
P1-54,1
P2-01,1
P2-54,1
P1-23,1
P2-19,1
P2-28,1
P1-39,1
P2-14,1
P2-09,1
P2-03,1
P2-04,1
P2-31,1
P1-10,1
P1-45,1
P1-12,1
P3-13,1
P3-19,1
P3-15,1
P1-18,1
P1-19,1
G-12,1
G-13,1
P3-27,1
G-14,1
G-15,1
P1-21,1
P3-29,1
P3-17,1
P3-18,1
P1-13,1
P1-14,1
P1-15,1
P1-16,1
P3-10,1
P3-21,1
P3-56,1
P3-57,1
P1-17,1
P3-23,1
P2-22,1
P2-15,1
P3-01,1
P2-33,1
P2-11,1
P2-23,1
P2-10,1
P1-11,1
P3-07,1
P2-42,1
P3-11,1
P2-26,1
P2-43,1
P1-37,1
P3-39,1
P1-38,1
P3-08,1
P1-40,1
P2-44,1
P3-05,1
P2-45,1
P3-35,1
P1-41,1
P2-37,1
P1-42,1
P1-43,1
P1-44,1
P2-12,1
P3-20,1
P1-05,1
P3-16,1
P1-06,1
P1-07,1
P1-08,1
P2-16,1
P3-38,1
P2-13,1
P3-02,1
P1-09,1
P2-46,1
P2-27,1
P2-47,1
P2-48,1
P2-21,1
P1-42,1
"P1-17, B1-38",2
"P1-34, P1-35",2
B2-22,1
B2-24,1
P2-205,1
B2-19,1
,0
,0
B2-27,1
B2-217,1
"B2-148,149",2
P5 91,1
"B2/38,B2/36,B2/37,B2/41,B2/42",5
G-39,1
B-308,1
B2-101,1
P2 60,1
,0
B3-162,1
P1-58,1
P1-15,1
M-56,1
P1-154,1
M-21,1
B1/93,1
P1-23,1
G-31,1
P1-04,1
G-27,1
,0
"B1-67, B1-68",2
,0
"P2-71, P2-72",2
P1-27,1
64,1
B3/50,1
P1-139,1
,0
,0
B2-04,1
B2-05,1
B2-06,1
B2-18,1
B2-07,1
B2-08,1
B2-09.B2-10,1
"B2-11,B2-12",2
B2-19,1
B2-13,1
B2-14,1
B2-15,1
B2-20,1
B2-16,1
B2-17,1
B2-21,1
B2-22,1
"B2-23,B2-24",2
"B2-25,B2-26",2
B2-244,1
B2-27,1
,0
B2-28,1
B2-29,1
B2-30,1
B2-31,1
,0
P6 54,1
8-G-31,1
"B - 17, 18",2
G-07& G-08,1
B3-195,1
B2-9,1
,0
P212,1
P207,1
P215,1
P217,1
P214,1
P218,1
P216,1
P213,1
P211,1
P210,1
P209,1
P208,1
P202,1
P203,1
P206,1
P204,1
P205,1
P201,1
G-42,1
,0
B - 50,1
,0
B-270,1
,0
G-41,1
"P1-144,145",2
"G-129,G-130",2
"P133, P61",2
M-125,1
G-92,1
,0
"G-43, G-44",2
,0
G123,1
B2-271,1
"P1-106,107",2
G-077,1
"UB-166, UB-353",2
B3-422,1
,0
B2-25,1
B2-248,1
,0
B1-41,1
B1-11,1
G-264,1
P3 36,1
G-48,1
L3-48,1
B 1,1
B2-131,1
G-026,1
,0
B1-102,1
,0
,0
G-164,1
B1-24,1
B3-218,1
G-191,1
"G-137, G-138",2
B3-02,1
B2-245,1
G-431,1
G-144,1
,0
"UB-167, UB-374",2
"L2-111, 112",2
3B-41,1
B - 32,1
B-159,1
G-98,1
B3-161,1
B1-84,1
B1-28,1
B-020,1
G-67,1
"G-19 , G-20",2
B-67,1
B2-188,1
P1-06,1
G-92,1
B-108,1
,0
B3-269,1
B2-134,1
,0
B-186,1
"G-137,G-117",2
B3-60,1
B E 95,1
B D 158,1
"B1-031, B1-032, B1-033, B1-034",4
"B2-683, B2-684",2
"B2-685, B2-686",2
P2-108,1
